id,source_url,final_url,download_timestamp,download_status,error_message,content_type_detected,raw_file_path,processed_file_path,file_size_bytes,document_page_count,detected_language,extracted_keywords,extracted_entities,summary,metadata_author,metadata_creation_date
4743d194-0030-435c-93d1-2f641c88d6df,http://www.citi.umich.edu/u/provos/honeyd/honeyd-man.pdf,http://www.citi.umich.edu/u/provos/honeyd/honeyd-man.pdf,2025-05-28 20:37:00,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/4743d194-0030-435c-93d1-2f641c88d6df.pdf,processed_data/documents/4743d194-0030-435c-93d1-2f641c88d6df.txt,49112,,,,,,,
ac923470-7227-4e05-bbf8-6bc91dd58870,https://aircrack-ng.org/documentation.html,https://aircrack-ng.org/documentation.html,2025-05-28 20:37:00,success,,page,raw_downloads/pages/ac923470-7227-4e05-bbf8-6bc91dd58870.html,processed_data/pages/ac923470-7227-4e05-bbf8-6bc91dd58870.txt,2292,,en,,,,,
6d5256c3-8fe5-4189-9c05-d1e8b908b747,https://bdu.fstec.ru/files/documents/scanoval_manual.pdf,,,failed_download,,,,,,,,,,,,
a67efc33-2a74-4a3c-be67-496b00db8774,https://bi.zone/upload/iblock/279/maor6d0c3s21esx6px0pcyaqdj8y8nx2/EDR-Core-Windows-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,https://bi.zone/upload/iblock/279/maor6d0c3s21esx6px0pcyaqdj8y8nx2/EDR-Core-Windows-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,2025-05-28 20:37:01,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/a67efc33-2a74-4a3c-be67-496b00db8774.pdf,processed_data/documents/a67efc33-2a74-4a3c-be67-496b00db8774.txt,465924,8,ru,,,,Julia Vershinina,2022-06-01 14:34:12
debdec15-c644-423d-90aa-590fbe5a7839,https://bi.zone/upload/iblock/40e/g3ds2eb0mizookv76nm3phbwu901gbjo/BI.ZONE_EDR_User_Guide.pdf,https://bi.zone/upload/iblock/40e/g3ds2eb0mizookv76nm3phbwu901gbjo/BI.ZONE_EDR_User_Guide.pdf,2025-05-28 20:37:02,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/debdec15-c644-423d-90aa-590fbe5a7839.pdf,processed_data/documents/debdec15-c644-423d-90aa-590fbe5a7839.txt,3728909,57,ru,,,,,2024-11-21 06:54:14
6da793db-9503-4342-8db9-88915863ef8c,https://bi.zone/upload/iblock/48d/tvlfobxhe6tn7dvp862sa6lhyn6dh4pv/%D0%9D%D0%B0%D0%B1%D0%BE%D1%80-%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D0%B5%D0%B8%CC%86-%D0%9C%D0%BE%D0%BD%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%BD%D0%B3-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5.pdf,https://bi.zone/upload/iblock/48d/tvlfobxhe6tn7dvp862sa6lhyn6dh4pv/%D0%9D%D0%B0%D0%B1%D0%BE%D1%80-%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D0%B5%D0%B8%CC%86-%D0%9C%D0%BE%D0%BD%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%BD%D0%B3-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5.pdf,2025-05-28 20:37:02,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/6da793db-9503-4342-8db9-88915863ef8c.pdf,processed_data/documents/6da793db-9503-4342-8db9-88915863ef8c.txt,342803,6,ru,,,,Julia Vershinina,2022-06-01 14:11:51
f5b03f05-4d82-4ce7-9d12-78825bf16562,https://bi.zone/upload/iblock/490/wnwcn1j65wbxhbaky935u8p19ymqes07/%D0%9D%D0%B0%D0%B1%D0%BE%D1%80-%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D0%B5%D0%B8%CC%86-%D0%9C%D0%BE%D0%BD%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%BD%D0%B3-%20%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%20%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,https://bi.zone/upload/iblock/490/wnwcn1j65wbxhbaky935u8p19ymqes07/%D0%9D%D0%B0%D0%B1%D0%BE%D1%80-%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D0%B5%D0%B8%CC%86-%D0%9C%D0%BE%D0%BD%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%BD%D0%B3-%20%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%20%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,2025-05-28 20:37:02,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/f5b03f05-4d82-4ce7-9d12-78825bf16562.pdf,processed_data/documents/f5b03f05-4d82-4ce7-9d12-78825bf16562.txt,450971,8,ru,,,,Julia Vershinina,2022-06-01 14:12:34
71f72e2c-e0f7-45ed-a532-36e3a1e66222,https://bi.zone/upload/iblock/4b0/jaugubiz8uph3ycm9pbhq5cf03xbodqk/EDR-Core-Linux-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5.pdf,https://bi.zone/upload/iblock/4b0/jaugubiz8uph3ycm9pbhq5cf03xbodqk/EDR-Core-Linux-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5.pdf,2025-05-28 20:37:03,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/71f72e2c-e0f7-45ed-a532-36e3a1e66222.pdf,processed_data/documents/71f72e2c-e0f7-45ed-a532-36e3a1e66222.txt,328078,6,ru,,,,Julia Vershinina,2022-06-01 14:13:08
237e0e51-76b1-4710-8c8a-1bac41a3f546,https://bi.zone/upload/iblock/5c4/ym3spgqouzbiq8x9gf6w6m2jdvcjqwhp/EDR-Core-Linux-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,https://bi.zone/upload/iblock/5c4/ym3spgqouzbiq8x9gf6w6m2jdvcjqwhp/EDR-Core-Linux-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,2025-05-28 20:37:03,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/237e0e51-76b1-4710-8c8a-1bac41a3f546.pdf,processed_data/documents/237e0e51-76b1-4710-8c8a-1bac41a3f546.txt,431022,9,ru,,,,Julia Vershinina,2022-06-01 14:13:25
1b8ee696-8c7b-44f7-b8fe-9cb70ae610a0,https://bi.zone/upload/iblock/8fe/b7dggiv2jwgim9c9nrxofn1vi9lg1mdj/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F_%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8F_BI_ZONE_Deception_%D0%B4%D0%BB%D1%8F_%D0%BF%D0%BB%D0%B0%D1%82%D1%84%D0%BE%D1%80%D0%BC%D1%8B_BI_ZONE_Sensors.pdf,https://bi.zone/upload/iblock/8fe/b7dggiv2jwgim9c9nrxofn1vi9lg1mdj/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F_%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8F_BI_ZONE_Deception_%D0%B4%D0%BB%D1%8F_%D0%BF%D0%BB%D0%B0%D1%82%D1%84%D0%BE%D1%80%D0%BC%D1%8B_BI_ZONE_Sensors.pdf,2025-05-28 20:37:04,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/1b8ee696-8c7b-44f7-b8fe-9cb70ae610a0.pdf,processed_data/documents/1b8ee696-8c7b-44f7-b8fe-9cb70ae610a0.txt,408338,8,ru,,,,,2023-08-02 21:36:39
9faa50bc-8040-49ca-94d7-654a7e4ef70b,https://bi.zone/upload/iblock/956/bkl14pymaymtwlzm88p670fiktcktcg2/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE_%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5_%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8F_BI_ZONE_Deception_%D0%B4%D0%BB%D1%8F_BI_ZONE_Sensors.pdf,https://bi.zone/upload/iblock/956/bkl14pymaymtwlzm88p670fiktcktcg2/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE_%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5_%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8F_BI_ZONE_Deception_%D0%B4%D0%BB%D1%8F_BI_ZONE_Sensors.pdf,2025-05-28 20:37:04,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/9faa50bc-8040-49ca-94d7-654a7e4ef70b.pdf,processed_data/documents/9faa50bc-8040-49ca-94d7-654a7e4ef70b.txt,321697,6,ru,,,,,2023-08-02 20:46:04
2ee018e8-cd44-456c-b3c7-22840a5b6b2c,https://bi.zone/upload/iblock/b50/3ecfbzjbaokd79gxburh7gitqp0ufrzn/EDR-Core-Windows-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5.pdf,https://bi.zone/upload/iblock/b50/3ecfbzjbaokd79gxburh7gitqp0ufrzn/EDR-Core-Windows-%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5.pdf,2025-05-28 20:37:04,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/2ee018e8-cd44-456c-b3c7-22840a5b6b2c.pdf,processed_data/documents/2ee018e8-cd44-456c-b3c7-22840a5b6b2c.txt,331016,6,ru,,,,Julia Vershinina,2022-06-01 14:13:55
51608199-bd4c-4195-9f10-3db86651336b,https://bi.zone/upload/iblock/c27/6uz2lyymdcdszjajekid5odp31py3rd6/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5-EDR-macOS.pdf,https://bi.zone/upload/iblock/c27/6uz2lyymdcdszjajekid5odp31py3rd6/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5-EDR-macOS.pdf,2025-05-28 20:37:04,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/51608199-bd4c-4195-9f10-3db86651336b.pdf,processed_data/documents/51608199-bd4c-4195-9f10-3db86651336b.txt,297410,6,ru,,,,Julia Vershinina,2023-06-27 09:07:23
0ea3f78e-7fdf-4efe-a7b8-d021b14aef0f,https://bi.zone/upload/iblock/c58/sc6fugunt22hqr7xmy6oacmdxcej6kph/BI_ZONE_Threat_Intelligence_%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,https://bi.zone/upload/iblock/c58/sc6fugunt22hqr7xmy6oacmdxcej6kph/BI_ZONE_Threat_Intelligence_%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.pdf,2025-05-28 20:37:08,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/0ea3f78e-7fdf-4efe-a7b8-d021b14aef0f.pdf,processed_data/documents/0ea3f78e-7fdf-4efe-a7b8-d021b14aef0f.txt,3623887,73,ru,,,,,2023-11-29 12:06:19
77e43c42-7639-4812-868e-dab37a4de80d,https://bi.zone/upload/iblock/ef5/j7jw3shyp60is4zx52ssymohp5amwbd0/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E-EDR-macOS.pdf,https://bi.zone/upload/iblock/ef5/j7jw3shyp60is4zx52ssymohp5amwbd0/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E-EDR-macOS.pdf,2025-05-28 20:37:08,failed_processing,Can not convert date: Wed Nov 26 22:31:48 2003,document,raw_downloads/documents/77e43c42-7639-4812-868e-dab37a4de80d.pdf,processed_data/documents/77e43c42-7639-4812-868e-dab37a4de80d.txt,375688,8,ru,,,,Julia Vershinina,2023-06-27 09:06:56
ca974e96-a1b7-4d49-9efe-a5b707be20ee,https://book.rada.re/,https://book.rada.re/,2025-05-28 20:37:09,success,,page,raw_downloads/pages/ca974e96-a1b7-4d49-9efe-a5b707be20ee.html,processed_data/pages/ca974e96-a1b7-4d49-9efe-a5b707be20ee.txt,6391,,en,,,,,
97e1a77d-ebac-4f4d-b459-cf39f454d018,https://bytis.by/products/aide,https://bytis.by/products/aide/,2025-05-28 20:37:10,success,,page,raw_downloads/pages/97e1a77d-ebac-4f4d-b459-cf39f454d018.html,processed_data/pages/97e1a77d-ebac-4f4d-b459-cf39f454d018.txt,0,,ru,,,,,
bae0bf29-1cbe-4fd0-a520-e81b3c25296b,https://docs.broadcom.com/docs/email-encryption-en,https://docs.broadcom.com/docs/email-encryption-en,2025-05-28 20:37:12,success,,page,raw_downloads/pages/bae0bf29-1cbe-4fd0-a520-e81b3c25296b.html,processed_data/pages/bae0bf29-1cbe-4fd0-a520-e81b3c25296b.txt,0,,en,,,,,
a8b04819-f71c-4abf-88ed-292a3cff39a2,https://docs.checkmarx.com/en/34965-44074-checkmarx-sast.html,https://docs.checkmarx.com/en/34965-44074-checkmarx-sast.html,2025-05-28 20:37:13,success,,page,raw_downloads/pages/a8b04819-f71c-4abf-88ed-292a3cff39a2.html,processed_data/pages/a8b04819-f71c-4abf-88ed-292a3cff39a2.txt,0,,en,,,,,
b82a47f0-eada-4387-b718-ae6680c923e6,https://docs.cloud.f5.com/docs-v2,https://docs.cloud.f5.com/docs-v2,2025-05-28 20:37:14,success,,page,raw_downloads/pages/b82a47f0-eada-4387-b718-ae6680c923e6.html,processed_data/pages/b82a47f0-eada-4387-b718-ae6680c923e6.txt,0,,en,,,,,
49c7c9e2-9bf9-48bc-80ea-d0e237affa69,https://docs.cloud.f5.com/docs-v2,https://docs.cloud.f5.com/docs-v2,2025-05-28 20:37:15,success,,page,raw_downloads/pages/49c7c9e2-9bf9-48bc-80ea-d0e237affa69.html,processed_data/pages/49c7c9e2-9bf9-48bc-80ea-d0e237affa69.txt,0,,en,,,,,
89add657-0afb-4e13-b9ce-9f854905d4d5,https://docs.contrastsecurity.com/en/deployment-with-dast-tools.html,https://docs.contrastsecurity.com/en/deployment-with-dast-tools.html,2025-05-28 20:37:16,success,,page,raw_downloads/pages/89add657-0afb-4e13-b9ce-9f854905d4d5.html,processed_data/pages/89add657-0afb-4e13-b9ce-9f854905d4d5.txt,16012,,en,,,,,
959c980d-8f82-4c8c-b1e8-cdfbfae3fdbe,https://docs.cowrie.org/en/latest/,https://docs.cowrie.org/en/latest/,2025-05-28 20:37:18,success,,page,raw_downloads/pages/959c980d-8f82-4c8c-b1e8-cdfbfae3fdbe.html,processed_data/pages/959c980d-8f82-4c8c-b1e8-cdfbfae3fdbe.txt,0,,en,,,,,
1b465e27-e51e-4eaf-94f4-b1e1e3aba6a3,https://docs.cyberark.com/pam-self-hosted/latest/en/content/pasimp/opm-pam-lp.htm,https://docs.cyberark.com/pam-self-hosted/latest/en/content/pasimp/opm-pam-lp.htm,2025-05-28 20:37:18,success,,page,raw_downloads/pages/1b465e27-e51e-4eaf-94f4-b1e1e3aba6a3.html,processed_data/pages/1b465e27-e51e-4eaf-94f4-b1e1e3aba6a3.txt,0,,en,,,,,
56a8563d-82ba-4570-a741-37ff2ade4452,https://docs.exabeam.com/security-management-platform/,https://docs.exabeam.com/security-management-platform/,2025-05-28 20:37:19,success,,page,raw_downloads/pages/56a8563d-82ba-4570-a741-37ff2ade4452.html,processed_data/pages/56a8563d-82ba-4570-a741-37ff2ade4452.txt,0,,en,,,,,
9438a75c-b451-44f5-b215-c37e7609b8d8,https://docs.hex-rays.com/,https://docs.hex-rays.com/,2025-05-28 20:37:20,success,,page,raw_downloads/pages/9438a75c-b451-44f5-b215-c37e7609b8d8.html,processed_data/pages/9438a75c-b451-44f5-b215-c37e7609b8d8.txt,0,,en,,,,,
e3fbc698-7cbf-4666-84a1-81823fbd7d05,https://docs.ideco.dev/v10,https://docs.ideco.dev/v10,2025-05-28 20:37:21,success,,page,raw_downloads/pages/e3fbc698-7cbf-4666-84a1-81823fbd7d05.html,processed_data/pages/e3fbc698-7cbf-4666-84a1-81823fbd7d05.txt,0,,ru,,,,,
69d90138-faf3-4281-8c3a-affe97f2e888,https://docs.imperva.com/bundle/v14.7-waf-administration-guide/page/7240.htm,https://docs.imperva.com/bundle/v14.7-waf-administration-guide/page/7240.htm,2025-05-28 20:37:23,success,,page,raw_downloads/pages/69d90138-faf3-4281-8c3a-affe97f2e888.html,processed_data/pages/69d90138-faf3-4281-8c3a-affe97f2e888.txt,0,,en,,,,,
fc4d1390-6f92-43c5-a5ac-e0f0a091925a,https://docs.imperva.com/bundle/v14.9-dam-user-guide/page/2383.htm,https://docs.imperva.com/bundle/v14.9-dam-user-guide/page/2383.htm,2025-05-28 20:37:24,success,,page,raw_downloads/pages/fc4d1390-6f92-43c5-a5ac-e0f0a091925a.html,processed_data/pages/fc4d1390-6f92-43c5-a5ac-e0f0a091925a.txt,0,,en,,,,,
b0c745c1-48f6-4566-af8d-9f7711293efd,https://docs.indeed-company.ru/access-manager/en/8.2/api/usecases/2fa-authentication/,https://docs.indeed-company.ru/access-manager/en/8.2/api/usecases/2fa-authentication/,2025-05-28 20:37:24,success,,page,raw_downloads/pages/b0c745c1-48f6-4566-af8d-9f7711293efd.html,processed_data/pages/b0c745c1-48f6-4566-af8d-9f7711293efd.txt,37809,,ru,,,,,
b01bc1da-2507-4b26-ba50-b6a557e64c8c,https://docs.indeed-company.ru/privileged-access-manager/2.10/user-manual/,https://docs.indeed-company.ru/privileged-access-manager/2.10/user-manual/,2025-05-28 20:37:24,success,,page,raw_downloads/pages/b01bc1da-2507-4b26-ba50-b6a557e64c8c.html,processed_data/pages/b01bc1da-2507-4b26-ba50-b6a557e64c8c.txt,28509,,ru,,,,,
b69ff9a8-cee2-4b74-b5fa-0834e71e5878,https://docs.krontech.com/singleconnect-reference-guide-3-3-0/cloud-pam,https://docs.krontech.com/singleconnect-reference-guide-3-3-0/cloud-pam,2025-05-28 20:37:26,success,,page,raw_downloads/pages/b69ff9a8-cee2-4b74-b5fa-0834e71e5878.html,processed_data/pages/b69ff9a8-cee2-4b74-b5fa-0834e71e5878.txt,0,,en,,,,,
fef68af6-c2a1-42bb-b2c9-8a9b2ba2223e,https://docs.metasploit.com/,https://docs.metasploit.com/,2025-05-28 20:37:27,success,,page,raw_downloads/pages/fef68af6-c2a1-42bb-b2c9-8a9b2ba2223e.html,processed_data/pages/fef68af6-c2a1-42bb-b2c9-8a9b2ba2223e.txt,9645,,en,,,,,
91e88520-6474-4bb3-8f3e-063686848212,https://docs.netams.com/,https://docs.netams.com/,2025-05-28 20:37:27,success,,page,raw_downloads/pages/91e88520-6474-4bb3-8f3e-063686848212.html,processed_data/pages/91e88520-6474-4bb3-8f3e-063686848212.txt,0,,bg,,,,,
8b927f56-f514-46b4-8a2c-f00d872c9b14,https://docs.nitrokey.com/nitrokeys/,https://docs.nitrokey.com/nitrokeys/,2025-05-28 20:37:27,success,,page,raw_downloads/pages/8b927f56-f514-46b4-8a2c-f00d872c9b14.html,processed_data/pages/8b927f56-f514-46b4-8a2c-f00d872c9b14.txt,28645,,en,,,,,
42908267-8d98-4d75-ae60-2cc1bdbc2a30,https://docs.openssl.org/master/,https://docs.openssl.org/master/,2025-05-28 20:37:28,success,,page,raw_downloads/pages/42908267-8d98-4d75-ae60-2cc1bdbc2a30.html,processed_data/pages/42908267-8d98-4d75-ae60-2cc1bdbc2a30.txt,4071,,en,,,,,
